eid,grp,north,n_sw,v_sw,ratio_bg,ratio_near,ratio_v
2017-09-04_tha,NONCAND,False,4.710000038146973,478.0,3.2289037017749074,3.961783407403388,0.21293073518505656
2017-09-07_tha,NONCAND,False,2.8950001001358032,500.95001220703125,3.968210033666432,4.9395507790584166,0.17744923433442197
2017-09-08_tha,NONCAND,False,2.5799999237060547,669.2999877929688,4.3206929590001355,5.434108687825423,0.14272425906300956
2017-09-11_tha,REJ,True,3.6700000762939453,612.5,4.070084406671667,2.3896457268895093,0.10906617456552933
2017-09-14_tha,NONCAND,True,3.9800000190734863,615.2000122070312,8.123158171557144,3.0201004880392346,0.2205548038050141
2017-09-15_tha,NONCAND,False,3.465000033378601,676.2999877929688,2.679290305305481,3.4805194469913796,0.1944117995046974
2017-09-15_thd,NONCAND,False,3.640000104904175,650.5999755859375,3.1262905142092556,3.0796702409147625,0.1899604622386
2017-09-16_tha,NONCAND,False,3.5199999809265137,676.25,2.955003776089732,3.4176136548823313,0.15406020300225276
2017-09-17_the,NONCAND,False,2.2799999713897705,667.5999755859375,3.703843129775103,0.9298245730712695,0.3097320359065193
2017-09-18_tha,NONCAND,False,3.680000066757202,634.2000122070312,2.3041613305933337,3.3369564612049247,0.22693527732836558
2017-09-18_the,NONCAND,False,3.490000009536743,645.4000244140625,3.553677415291211,6.510028635505882,0.302927190754432
2017-09-19_the,NONCAND,True,3.0049999952316284,509.4499969482422,5.070807898216451,0.5690515816018135,0.1524550341948731
2017-09-20_the,NONCAND,False,4.849999904632568,454.15000915527344,3.9041124698621705,0.4907216591337864,0.2058702742566947
2017-09-22_the,NONCAND,False,6.929999828338623,359.29998779296875,5.972217250867889,4.242424347512324,0.22649077270034795
2017-09-23_the,NONCAND,False,7.679999828338623,343.29998779296875,5.982033545370653,0.3815104251940892,0.1788737390941657
2017-09-27_tha,NONCAND,False,8.09000015258789,504.20001220703125,1.9080135754180725,4.6526575142225965,0.6980661588635404
2017-09-27_thd,NONCAND,False,5.840000152587891,625.9000244140625,2.5288239889582806,4.335616325074906,0.3010581758924112
2017-09-27_the,NONCAND,False,9.875,504.0500030517578,2.640053278283228,5.056202531645569,0.698114010050609
2017-09-28_the,NONCAND,False,3.0299999713897705,672.3999938964844,5.306794748590754,0.6699670030257127,0.25303734777009046
2017-10-12_the,NONCAND,False,9.260000228881836,504.79998779296875,4.32162057893179,0.4913606789996183,0.18960271589524538
2017-11-07_thd,NONCAND,False,26.760000228881836,409.0,4.747653857851351,3.3452914512079053,0.38053864196926573
2018-08-17_thd,NONCAND,False,7.449999809265137,450.8999938964844,2.7751861873136736,0.5114094090662555,0.3404913377521668
2018-08-26_tha,NONCAND,False,20.6200008392334,387.3999938964844,1.4069539967323474,1.8709989539182923,0.1641468493436003
2018-08-26_thd,NONCAND,False,11.130000114440918,453.29998779296875,2.8271655968463114,2.01257859565846,0.24482972598001285
2018-08-31_thd,A,True,6.619999885559082,383.3999938964844,4.6453394641243415,2.87160125810101,0.2566177038889058
2018-09-04_thd,NONCAND,True,18.489999771118164,347.8999938964844,3.3304599660514635,6.42130889506333,0.25080676627087384
2018-09-07_the,NONCAND,True,19.959999084472656,392.5,5.658989365097506,6.728958224476215,0.27763712694690484
2018-09-10_thd,REJ,True,7.820000171661377,493.29998779296875,4.2930706964730945,2.1483375487485192,0.30223396348555914
2018-09-11_tha,NONCAND,False,7.615000009536743,557.5,1.0635741027015815,2.632961257372308,0.718868293249019
2018-09-11_thd,REJ,True,7.769999980926514,494.79998779296875,4.097179290342342,2.788931795777948,0.3430292434637921
2018-09-13_tha,NONCAND,False,4.570000171661377,502.29998779296875,3.3054104320906177,3.345732915900849,0.19752861379958378
2018-09-13_the,NONCAND,False,6.630000114440918,479.65000915527344,5.112919208539513,5.067873215690488,0.14655525009700376
2018-09-14_tha,NONCAND,True,2.859999895095825,604.9500122070312,3.1255259693278656,3.541958171876294,0.2325795558109715
2018-09-17_tha,NONCAND,False,9.539999961853027,410.1000061035156,2.5178965383321597,4.743186601775494,0.20181434663994474
2018-09-17_thd,NONCAND,True,3.40500009059906,546.1000061035156,4.590352534244136,0.5638766369789446,0.2381002821800202
2018-09-18_tha,NONCAND,False,2.9100000858306885,532.5999755859375,2.614330430935424,3.9106528056171745,0.1904902257223659
2018-09-21_thd,A,True,3.990000009536743,331.6000061035156,4.892565780074218,3.1152882131053374,0.23126951466099951
2018-09-22_thd,NONCAND,False,9.664999961853027,379.15000915527344,3.9229683752122826,6.246249377990223,0.21650538927216403
2018-09-23_thd,NONCAND,True,6.875,446.8000030517578,4.150570678710937,1.136,0.26948095357868634
2018-09-23_the,NONCAND,False,5.199999809265137,452.70001220703125,4.5764020617705885,7.278846420832649,0.19305298396111548
2018-09-24_the,NONCAND,True,9.71999979019165,438.65000915527344,3.4753329238355155,0.2674897177079811,0.17917661815776031
2018-09-25_the,NONCAND,True,10.445000171661377,414.5,2.180174868897175,11.459071137665875,0.5160729899481209
2018-09-26_tha,NONCAND,False,4.690000057220459,421.20001220703125,3.5682474445239625,3.2963752263070143,0.2584978628276926
2018-09-26_thd,NONCAND,True,5.989999771118164,425.70001220703125,0.9126533003660263,5.193656291942168,0.9784852155708035
2018-09-26_the,BORD,True,3.490000009536743,430.6000061035156,6.397717029391956,5.1719197566408965,0.17187097024989756
2018-09-27_the,NONCAND,True,3.6350001096725464,421.65000915527344,5.934948853641201,7.425034163872791,0.2649101327368057
2018-09-28_the,NONCAND,False,6.789999961853027,417.20001220703125,1.3792285238231077,4.446244502151806,0.8946829046706084
2018-09-30_thd,NONCAND,False,4.150000095367432,399.6000061035156,1.1894911756977133,0.6120481787061536,0.8831737333773328
2018-09-30_the,NONCAND,False,3.359999895095825,404.0,2.4600001376583505,4.842262055944495,0.8280280840278852
2018-10-01_thd,NONCAND,False,6.460000038146973,462.0,2.5999221116770332,4.004643939200458,0.27557453139003735
2018-10-15_tha,NONCAND,False,2.4800000190734863,591.0499877929688,1.583198085268097,1.1975806359507912,0.6393091714450261
2018-10-16_tha,BORD,True,2.4700000286102295,592.2999877929688,1.6311398212980377,0.8744939169961654,0.633197896013115
2018-10-21_tha,NONCAND,True,13.270000457763672,371.6000061035156,2.670758866008691,3.8470232282571604,0.35170292764254424
2018-10-23_tha,NONCAND,True,10.3100004196167,326.70001220703125,2.6752990684609554,0.6304558424296993,0.40399886747749203
2018-10-24_tha,NONCAND,True,10.25,327.5,4.705419959091559,0.6302439024390244,0.23331075187857825
2018-10-25_tha,NONCAND,False,11.149999618530273,335.29998779296875,3.118277686363791,4.05381179788399,0.22404174073072902
2018-10-25_thd,NONCAND,False,7.409999847412109,333.3999938964844,3.2863975408844435,6.075573674366933,0.25783025553391986
2018-10-26_tha,NONCAND,True,8.164999961853027,361.20001220703125,1.2212860809218065,3.3986528021614593,0.884044951073024
2018-10-29_the,NONCAND,True,8.639999866485596,314.3500061035156,4.2406413945544426,5.208333413818002,0.26921874419027747
2018-10-30_the,NONCAND,True,9.630000114440918,307.3999938964844,5.363059054424499,7.333333246185526,0.291753512872134
2018-10-31_the,NONCAND,False,13.664999961853027,330.0,2.575726312150132,6.270032948348539,0.4875894719904119
2018-11-01_tha,A,True,18.200000762939453,330.70001220703125,3.0116348261724273,2.6582416468089325,0.23918072533091778
2018-11-01_thd,NONCAND,False,14.600000381469727,329.8999938964844,4.342368548083147,6.290410794547857,0.25368465766889914
2018-11-02_thd,NONCAND,False,10.5600004196167,336.3999938964844,0.890066236110425,4.298295283746546,0.8316560004826204
2018-11-02_the,NONCAND,False,8.904999732971191,334.29998779296875,2.8741517197891655,5.346434747630781,0.5107807935885149
2018-11-03_thd,NONCAND,True,9.269999980926514,343.1000061035156,4.013746490012988,5.056094940284504,0.30506365863505575
2018-11-04_the,NONCAND,False,11.289999961853027,353.6000061035156,1.1517383692067769,4.625332167975413,0.8990250514272102
2018-11-05_the,NONCAND,False,3.1049998998641968,541.2000122070312,4.6282637671280815,0.9178744257365838,0.3931556043455857
2018-11-06_thd,NONCAND,False,3.319999933242798,480.8999938964844,3.7033308727865224,3.912650681083618,0.27306623482188336
2018-11-07_thd,NONCAND,True,6.920000076293945,416.34999084472656,4.747190037245668,1.3294797541284311,0.25152035411092893
2018-11-07_the,NONCAND,False,6.03000020980835,421.6000061035156,5.275379142858747,3.960198867183617,0.24904294169181024
2018-11-09_thd,NONCAND,False,6.28000020980835,408.0,2.574381165236598,2.72770691523954,0.19144018958596623
2018-11-09_the,NONCAND,False,8.305000305175781,386.5,4.753148675351591,5.0258878345840765,0.2993598730721418
2018-11-10_thd,NONCAND,False,3.3299999237060547,571.2000122070312,3.6514125549365106,3.2942943697701845,0.26056342543137867
2018-11-11_the,A,True,3.8399999141693115,594.5,5.574335530820042,2.3125000516884042,0.2813181448022892
2018-11-12_thd,NONCAND,False,3.25,620.0,3.257478567270132,4.095384615384615,0.25048909341135334
2018-11-19_thd,NONCAND,True,17.22499942779541,333.5,4.356556277222974,5.360812950216649,0.2635374512450806
2018-12-07_thd,NONCAND,False,17.68000030517578,439.1000061035156,4.492537390721224,4.059954681052045,0.3463235284408048
2019-10-04_thd,NONCAND,False,7.449999809265137,406.6000061035156,2.298576106604662,6.971812259029216,0.5641931542003062
2019-10-16_tha,NONCAND,True,21.3799991607666,360.8999938964844,2.8182165540203887,4.5846587393638325,0.3098978933738295
2019-10-18_thd,NONCAND,False,4.670000076293945,367.70001220703125,3.704229045202528,4.558886435157294,0.407388946976768
2019-10-22_thd,A,True,7.650000095367432,340.79998779296875,6.393207146224388,4.267973803003176,0.25645551346453865
2019-10-24_thd,NONCAND,False,9.710000038146973,514.7999877929688,2.0505427742572366,4.4232749568759475,0.47087407432085643
2019-10-24_the,NONCAND,False,6.789999961853027,562.5999755859375,5.020782656217542,4.603829186395014,0.2777562972206112
2019-10-25_tha,NONCAND,False,5.730000019073486,573.75,2.9898841452144733,3.9685863742242966,0.26794385723039216
2019-10-25_the,NONCAND,False,6.019999980926514,564.0,5.466702627475722,5.151162807018378,0.31676407401443374
2019-10-26_tha,NONCAND,False,5.694999933242798,586.9000244140625,3.041168462885888,3.03950837627903,0.32752770968939565
2019-10-27_thd,A,True,2.2799999713897705,568.0999755859375,4.239543332211302,2.5877193307172126,0.27147479251161666
2019-10-29_the,A,True,8.605000019073486,395.8999938964844,6.802044974748688,5.457292259838514,0.24338776803957743
2019-10-30_tha,NONCAND,False,25.219999313354492,354.79998779296875,0.5161125208668257,0.7093576719697565,0.23052175512894021
2019-10-30_thd,A,True,6.300000190734863,378.5,3.707306310644413,2.803174518307443,0.1995924492335855
2019-10-30_the,NONCAND,True,28.100000381469727,377.6000061035156,0.8242116252829714,7.243416271774234,0.1347096065794475
2019-10-31_the,NONCAND,True,28.05500030517578,380.79998779296875,0.8211180985661742,6.988059093474019,0.11799933907963533
2019-11-01_the,NONCAND,True,6.380000114440918,409.1000061035156,6.025860119298975,5.9310343763710005,0.20831051601710326
2019-11-02_thd,A,True,3.3499999046325684,366.3999938964844,6.954955113964796,2.9014926199128057,0.2769404253387522
2019-11-03_tha,A,True,7.454999923706055,329.70001220703125,3.917748627566062,3.121395068832132,0.2184019971102252
2019-11-03_thd,A,True,9.319999694824219,320.79998779296875,4.6576857557071065,3.3326181348749295,0.2639711865725695
2019-11-03_the,A,True,8.850000381469727,318.0,5.551733003961897,4.7468924507575405,0.2297656940964033
2019-11-04_thd,NONCAND,False,6.559999942779541,372.34999084472656,3.749642317611784,3.1173780759722263,0.25786869564786213
2019-11-04_the,NONCAND,False,6.559999942779541,372.34999084472656,4.497539745576844,6.55487810595627,0.2369665719202458
2019-11-05_tha,NONCAND,False,4.909999847412109,412.70001220703125,4.475356355666535,4.88594719868358,0.3034898738877944
2019-11-05_thd,NONCAND,False,6.679999828338623,373.3999938964844,3.6263392575117024,3.1586827159017705,0.2567691569114347
2019-11-05_the,NONCAND,False,6.579999923706055,373.1000061035156,4.560289174926772,6.512158130218578,0.21868768526995624
2019-11-06_tha,NONCAND,False,5.400000095367432,382.1000061035156,3.284673279573771,3.4833332718154537,0.42134310007632986
2019-11-06_thd,NONCAND,False,4.139999866485596,392.6000061035156,3.095837706740301,3.731884178323742,0.32799854827743197
2019-11-06_the,NONCAND,True,5.065000057220459,390.75,4.982604246345464,4.602171715036845,0.23416791782879479
2019-11-07_thd,NONCAND,False,3.5,364.8999938964844,4.483351298740932,1.1114285714285714,0.4036296223071206
2019-11-08_the,NONCAND,False,6.909999847412109,315.70001220703125,6.449377972469037,4.21852397159127,0.3390858289209963
2019-11-09_the,NONCAND,False,5.71999979019165,339.1000061035156,5.522566444384404,4.456293869749591,0.20154205112499707
2019-11-10_the,NONCAND,False,5.679999828338623,338.1000061035156,5.6374766482007,4.556338165871001,0.20669841421424098
2019-11-23_tha,NONCAND,False,3.509999990463257,473.0,3.2966717105894596,5.327635342110623,0.26046246454025174
2019-11-24_tha,NONCAND,False,3.0399999618530273,509.70001220703125,3.9286290837417037,0.3453947411762381,0.2517220248056353
2019-11-27_tha,NONCAND,False,5.050000190734863,386.1000061035156,3.909085003349191,1.7485147854450043,0.29489361134548847
2019-11-28_tha,NONCAND,True,9.960000038146973,331.0,3.98449379187705,5.844377487656094,0.31401444633921827
2019-11-28_thd,NONCAND,True,7.015000104904175,373.8999938964844,4.593011266713644,7.113328475236229,0.24682471083186316
2019-11-29_tha,NONCAND,False,8.279999732971191,361.4499969482422,2.807629947631991,2.2596619086225638,0.33050440292794825
2019-11-30_tha,NONCAND,False,8.699999809265137,357.20001220703125,2.726263127957555,2.097701195414339,0.30070407433575996
2019-12-01_tha,NONCAND,True,12.109999656677246,371.5,1.011283361375244,3.8241124122960204,0.6371478854727456
2019-12-02_the,A,True,7.2850000858306885,334.5,6.3396733256413205,5.035003372387398,0.24981995085073336
2019-12-03_thd,NONCAND,False,8.0600004196167,307.5,4.768707841178448,3.96401964474332,0.2563860389275279
2019-12-03_the,NONCAND,False,8.130000114440918,305.5,6.30356051309789,1.4415743954520177,0.2773443493632365
2019-12-04_tha,NONCAND,False,13.6899995803833,308.1000061035156,4.102688226162234,4.634039586889729,0.2712517015703824
2019-12-04_the,BORD,True,11.279999732971191,303.70001220703125,5.701936356272442,2.85992914571662,0.2573249469785991
2019-12-05_the,BORD,True,10.760000228881836,304.29998779296875,5.988683892246149,4.146840060489185,0.23685482597959626
2019-12-06_thd,NONCAND,True,4.735000133514404,361.65000915527344,4.55241487550623,7.5755013703403264,0.2581598656095847
2019-12-08_the,NONCAND,True,6.829999923706055,360.29998779296875,3.79224868028508,6.310395385277447,0.15263016132898424
2019-12-09_thd,A,True,4.93999981880188,342.65000915527344,5.748470996016817,4.609311909959241,0.23724336990826156
2019-12-09_the,NONCAND,True,8.850000381469727,346.3999938964844,6.71066470773709,9.162711469457962,0.26862316737050623
2019-12-10_thd,NONCAND,True,4.159999847412109,427.3999938964844,4.198441751129508,4.625000169643995,0.20081525276287976
2019-12-11_thd,NONCAND,False,3.559999942779541,401.8999938964844,3.5532124158218323,3.216292186527448,0.17022403881586937
2019-12-11_the,NONCAND,False,6.110000133514404,437.8999938964844,1.6828762161200768,3.4418984517932865,0.9066542607843122
2019-12-14_thd,NONCAND,True,7.349999904632568,387.3999938964844,4.31670239917862,6.78231301317167,0.2648843108844796
2019-12-18_thd,NONCAND,True,6.849999904632568,520.5999755859375,2.861361021353186,5.303649708875248,0.15629924813969384
2019-12-18_the,NONCAND,False,6.130000114440918,517.4499816894531,5.290430850756818,5.626427301159298,0.2216879344125353
2019-12-19_thd,NONCAND,True,6.855000019073486,517.5499877929688,3.367305331665458,5.1626549819883545,0.13004990601493785
2019-12-22_thd,NONCAND,True,3.0749999284744263,364.25,5.546599726481547,5.876422900915291,0.23619112055352393
2019-12-26_the,NONCAND,True,7.179999828338623,376.9499969482422,5.001533649130592,5.8746519510377215,0.2651403357257458
2019-12-29_thd,NONCAND,False,9.020000457763672,301.79998779296875,3.9884888766901287,6.68957837447384,0.3065048073782568
2020-11-22_tha,NONCAND,False,8.039999961853027,452.09999084472656,3.434558191985316,5.021144302430529,0.3443378534248321
2020-11-22_thd,NONCAND,False,8.039999961853027,452.09999084472656,4.301392400093422,5.498756244995137,0.360550460573445
2020-12-06_tha,NONCAND,False,8.014999866485596,373.75,2.1066517267603455,4.979413682448341,0.16669253856442046
2020-12-06_thd,NONCAND,False,9.329999923706055,372.8999938964844,2.6356160664583235,5.229367674058852,0.19156280610158433
2020-12-09_tha,NONCAND,False,10.960000038146973,356.6000061035156,2.118212107782948,0.27281021802856903,0.474553209741423
2020-12-09_thd,NONCAND,False,9.505000114440918,357.20001220703125,1.2438011922684655,1.2572330201074275,0.8922439902500955
2020-12-09_the,NONCAND,False,10.130000114440918,356.70001220703125,6.156305994826811,7.285291131911609,0.26470092517795074
2020-12-10_tha,NONCAND,True,11.520000457763672,503.70001220703125,2.334876431297868,2.915798495247689,0.19971256707414528
2020-12-10_thd,NONCAND,True,11.800000190734863,523.0,2.8331267981912838,3.7415253632509042,0.1968850305385845
2020-12-10_the,NONCAND,True,11.694999694824219,514.0499877929688,3.242036758091105,3.2424113714840037,0.18889809901100604
2020-12-12_tha,A,True,5.164999961853027,401.15000915527344,4.710779843405383,2.609874172228228,0.23609696693013674
2020-12-13_tha,NONCAND,True,5.889999866485596,347.8999938964844,4.098066866495713,1.2325976510304824,0.20365501293992705
2020-12-15_thd,NONCAND,False,11.59000015258789,280.5,5.107557840058534,6.882657372716983,0.23745752018403243
2020-12-16_tha,NONCAND,False,11.180000305175781,288.20001220703125,2.473058701296929,5.196779822367501,0.2844667545838311
2020-12-16_thd,NONCAND,False,11.199999809265137,284.6000061035156,4.154054508107977,7.103571549544531,0.23135937364119843
2020-12-16_the,NONCAND,False,10.835000038146973,287.29998779296875,4.5411571418499665,9.012459589866355,0.2780802360592659
2020-12-17_thd,A,True,11.809999942779541,276.0,4.7678124822725385,2.511431002853957,0.2117559045985125
2020-12-17_the,BORD,True,12.175000190734863,276.79998779296875,5.375968958547714,3.71170425396703,0.26806041488472887
2020-12-18_thd,NONCAND,False,13.550000190734863,284.70001220703125,4.861063871192737,6.010332018717354,0.23856764622335608
2020-12-18_the,NONCAND,False,13.265000343322754,285.6000061035156,5.6762826128389365,5.024500435354292,0.25079430116296975
2020-12-20_thd,NONCAND,True,4.570000171661377,369.70001220703125,5.299882668848084,1.6783369172635392,0.20896698372918684
2020-12-21_the,NONCAND,False,7.009999990463257,384.34999084472656,3.8729941166389263,6.000000008162691,0.3706465355719561
2021-01-04_tha,NONCAND,True,10.789999961853027,292.8999938964844,3.225037000177212,5.1139944573756635,0.1888875847633825
2021-01-07_tha,NONCAND,False,3.1600000858306885,476.84999084472656,2.878823986809719,0.7531645365048637,0.1787094785705127
2021-01-07_thd,NONCAND,False,2.9700000286102295,481.29998779296875,3.841400912236035,0.4983164935161787,0.1766395494760779
2021-01-09_the,NONCAND,True,5.869999885559082,325.20001220703125,5.185796393616328,5.505962628638402,0.12355990491503782
2021-01-11_tha,NONCAND,False,15.5,405.20001220703125,2.789739301127772,1.4916129032258065,0.2874745228691282
2021-01-12_thd,A,True,4.659999847412109,426.3999938964844,4.454943184748414,3.373390668398834,0.18890085902260012
2021-01-12_the,A,True,4.659999847412109,427.5,5.605670392136157,4.306867093814542,0.18363270899008588
2021-01-13_tha,NONCAND,True,6.860000133514404,377.5,3.2744551596872697,4.457725860762301,0.14323955813780526
2021-01-13_thd,NONCAND,True,6.699999809265137,383.29998779296875,4.125516211823313,4.791044912510343,0.10014667924471818
2021-01-13_the,REJ,True,6.840000152587891,377.8999938964844,4.723737287828383,3.50584787500732,0.14146875699293882
2021-01-14_tha,NONCAND,True,7.309999942779541,374.0,2.8679157799898123,4.109439156654445,0.1602941298867292
2021-01-14_thd,NONCAND,True,6.860000133514404,377.3999938964844,3.9365375631244457,4.679300200473181,0.10024107290070555
2021-01-14_the,REJ,True,6.865000009536743,377.3000030517578,4.676299842289496,3.493080840012729,0.14049520816195168
2021-01-15_thd,REJ,True,9.930000305175781,300.29998779296875,5.667307315536536,4.121852844119873,0.17749085895350006
2021-01-15_the,BORD,True,9.75,300.1000061035156,6.538876655774239,2.89025641025641,0.23071001315174375
2021-01-16_tha,NONCAND,True,11.529999732971191,305.5,4.287294022265029,5.548135427711361,0.08658898286460465
2021-01-16_thd,NONCAND,True,11.960000038146973,302.79998779296875,5.311526087019272,6.102006669500579,0.2494474357876065
2021-01-16_the,NONCAND,True,11.699999809265137,303.0,6.285879123490148,5.1470086309157255,0.19719032564572375
2021-01-17_thd,NONCAND,False,12.020000457763672,284.29998779296875,5.12924016120745,4.504159562242877,0.16216139226714807
2021-01-17_the,NONCAND,False,11.989999771118164,283.8999938964844,6.257800045909994,5.200166904939429,0.16483112406056863
2021-01-18_tha,NONCAND,False,16.219999313354492,280.29998779296875,4.705514413241563,4.335388592902287,0.15354302782728552
2021-01-18_thd,NONCAND,False,15.739999771118164,280.6000061035156,4.50293221532488,4.87928850805467,0.15828096258921306
2021-01-18_the,NONCAND,False,16.09000015258789,280.1000061035156,5.404554686849869,7.000621437650089,0.18623136463907272
2021-01-19_tha,NONCAND,True,12.734999656677246,323.4499969482422,4.28750042591463,4.423243150263056,0.21589526163292208
2021-01-19_thd,NONCAND,False,12.724999904632568,324.0500030517578,4.944021265775769,4.803929309087497,0.20222293314277232
2021-01-19_the,NONCAND,False,12.699999809265137,323.65000915527344,5.595210902825467,3.990551241034429,0.2127833477843546
2021-01-20_the,NONCAND,True,8.850000381469727,349.0,5.814406796281597,1.2350281953530093,0.18356353847208542
2021-01-21_the,NONCAND,False,8.434999942779541,299.6000061035156,6.973513123084419,4.497925341715868,0.19717334503513342
2021-01-23_the,NONCAND,True,10.75,336.20001220703125,5.225752364757449,4.761860465116279,0.20838788357789453
2021-02-06_tha,NONCAND,True,11.829999923706055,484.0,2.9462756478334664,4.300084558585834,0.18568780599546827
2021-02-06_thd,NONCAND,True,11.829999923706055,484.0,3.3881340019641017,6.145393108102814,0.14126619228646775
2021-02-06_the,NONCAND,True,11.829999923706055,484.0,4.9853504982887875,5.128486930792266,0.19148377347583614
2021-02-07_tha,NONCAND,False,11.890000343322754,493.3500061035156,3.9416992999998635,3.851135296704594,0.1913901522155044
2021-02-07_thd,NONCAND,False,11.914999961853027,491.20001220703125,3.54112537411607,5.939571987123515,0.15274421796906268
2021-02-07_the,NONCAND,False,11.390000343322754,497.5,5.807339540951938,5.282703967192935,0.19490972931061556
2021-12-19_tha,NONCAND,True,24.434999465942383,404.34999084472656,1.336683533191887,2.7464702871607685,0.2807928955287841
2021-12-19_thd,NONCAND,True,25.200000762939453,402.6000061035156,1.7324347198596919,1.267460279087482,0.31849716166061404
2021-12-19_the,NONCAND,False,23.760000228881836,405.3500061035156,1.4155056203767769,3.8114477747318536,0.25957505468281633
2021-12-29_tha,NONCAND,True,27.535000801086426,420.75,0.4894419926531579,3.59506072707629,0.26611436015427714
2021-12-29_thd,NONCAND,True,27.1850004196167,409.5,0.6194291572595768,3.27938196151983,0.2468105218349359
2021-12-30_tha,NONCAND,True,27.535000801086426,421.59999084472656,0.5289986773245902,3.585255025527542,0.26149721369655865
2021-12-30_thd,NONCAND,True,27.535000801086426,421.59999084472656,0.6997677828217475,3.243144993715655,0.26883706779777633
2021-12-30_the,NONCAND,True,27.020000457763672,422.20001220703125,0.36012608689575276,4.342338934575684,0.20995722696273486
2022-01-14_tha,NONCAND,False,12.675000190734863,424.1000061035156,2.663790420083937,3.6788954081504057,0.21326194731504683
2022-01-14_thd,NONCAND,False,13.769999980926514,417.1000061035156,3.167682782296688,4.6862745162951045,0.2290795639564214
2022-01-14_the,NONCAND,False,13.779999732971191,420.3999938964844,3.7338073468496256,2.71117566937315,0.24235456257762328
2022-01-15_tha,NONCAND,False,12.230000019073486,425.4499969482422,2.7470667399298563,3.785772684202135,0.21500560158417398
2022-01-15_thd,NONCAND,False,12.675000190734863,424.1000061035156,3.232957238297664,4.396844115295348,0.2487319212495383
2022-01-15_the,NONCAND,False,12.675000190734863,424.1000061035156,3.9953793257406063,2.8126232318370565,0.23077380013066215
2022-01-17_tha,NONCAND,True,3.640000104904175,535.7000122070312,3.6298884404130747,1.3736263340386987,0.21190021880140264
2022-01-19_tha,NONCAND,False,3.1500000953674316,623.4500122070312,0.46803544913290573,6.123809338408899,0.6439075226110065
2022-01-19_thd,NONCAND,True,3.049999952316284,625.0500183105469,3.371381656011701,4.793442697891527,0.3061733487246797
